-75,52447552447546;-77,77777777777762;-81,48148148148108;-80,1324503311255;-63,333333333333904;-81,92771084337306;-76,02739726027393;-79,86577181208023;-80,19801980197987;-79,31034482758592;-73,38403041825107;-76,65369649805439;-74,5454545454546;-76,2845849802371;-79,1666666666664;-75,60975609756096;-79,45205479452025;-57,295373665481144;-77,85977859778579;-79,38144329896879;-78,02197802197784;-83,56164383561593;-77,44360902255625;-76,92307692307682;-77,12418300653577;-80,45602605863158;-83,24022346368666;-80,06644518272392;-75,52447552447545;-72,31833910034612;-79,52218430034101;-77,27272727272712;-80,06644518272392;-79,522184300341;-78,3393501805052;-61,40350877193054;-78,79858657243791;-78,49462365591377;-71,01449275362351;-65,11627906976804;-71,2230215827341;-80,5825242718443;-79,66101694915224;-78,79858657243793;-76,09561752988044;-76,60818713450278;-78,3393501805052;-79,86577181208023;-57,44680851063876;-77,6951672862452;-72,1254355400698;-78,64768683273998;-80,1324503311255;-77,77777777777762;-80,39215686274476;-81,01265822784772;-75,60975609756095;-78,18181818181799;-76,92307692307682;-67,94871794871827;-79,23875432525924;-75,9036144578313;-71,11913357400752;-79,1666666666664;-80,8306709265172;-75,69444444444437;-79,31034482758592;-79,45205479452027;-69,1629955947141;-77,94117647058805;-79,522184300341;-78,1021897810217;-80,1324503311255;-78,94736842105237;-80,1324503311255;-80,95238095238058;-78,3393501805052;-75,43859649122803;-79,38144329896879;-82,08955223880554;-79,522184300341;-77,04918032786871;-79,99999999999967;-79,1666666666664;-79,59183673469359;-51,8072289156631;-76,04790419161665;-79,094076655052;-80,70739549839192;-79,59183673469359;-77,4193548387095;-58,9041095890417;-74,35897435897444;-78,18181818181799;-80,26315789473651;-77,56410256410238;-79,7979797979795;-77,6119402985073;-79,99999999999967;-81,48148148148108;-79,31034482758594;-81,61764705882312;-71,63120567375908;-79,522184300341;-80,1324503311255;-76,02739726027391;-78,49462365591377;-71,65991902834037;-79,59183673469359;-73,33333333333343;-75,26501766784453;-79,23875432525925;-72,65625000000018;-79,72972972972943;-57,854406130268714;-79,31034482758594;-79,66101694915224;-78,02197802197783;-77,44360902255625;-79,23875432525924;-80,1324503311255;-73,3840304182511;-81,8181818181814;-77,6951672862452;-80,45602605863158;-75,17730496453903;-78,64768683273998;-71,11913357400752;-80,7692307692304;-82,24852071005873;-78,10218978102169;-83,10810810810761;-80,51948051948017;-79,72972972972941;-72,76264591439707;-68,3098591549299;-79,23875432525924;-75,17730496453896;-77,27272727272714;-79,45205479452027;-80,26315789473651;-80,39215686274476;-82,55813953488327;-79,02097902097876;-77,7777777777776;-68,53146853146889;-79,86577181208023;-85,29411764705821;-80,1324503311255;-73,3840304182511;-80,39215686274476;-77,94117647058806;-77,01149425287345;-79,66101694915224;-75,17730496453899;-74,45255474452561;-78,18181818181799;-74,82014388489213;-81,19122257053253;-79,38144329896879;-81,24999999999962;-78,3393501805052;-80,7692307692304;-79,522184300341;-78,18181818181799;-77,04918032786871;-56,8106312292363;-75,43859649122803;-82,60869565217345;-76,56249999999991;-76,74418604651147;-79,52218430034101;-78,26086956521719;-79,86577181208023;-80,26315789473651;-78,26086956521719;-62,7329192546591;-72,1254355400698;-80,5825242718443;-81,30841121495288;-81,07255520504694;-77,35849056603759;-80,45602605863158;-78,39506172839484;-80,39215686274476;-79,09407665505199;-71,53024911032044;-78,97897897897872;-72,50859106529218;-79,93311036789265;-81,87311178247691;-77,34627831715193;-65,51724137931085;-70,09966777408663;-78,79858657243793;-79,86577181208021;-78,18181818181799;-81,07255520504694;-77,77777777777757;-79,1666666666664;-75,77854671280274;-77,1241830065358;-78,41726618705013;-81,24999999999962;-77,63578274760364;-68,85813148788955;-74,45255474452561;-79,99999999999967;-77,01149425287345;-79,094076655052;-78,49462365591376;-79,38144329896879;-77,34627831715194;-77,5280898876403;-77,77777777777762;-80,95238095238058;-79,72972972972941;-80,45602605863158;-81,07255520504694;-76,47058823529404;-77,44360902255625;-79,7979797979795;-80,19801980197987;-56,69291338582738;-73,42192691029908;-63,63636363636433;-81,01265822784772;-71,60883280757113;-81,65137614678858;-77,35849056603759;-82,1428571428567;-79,094076655052;-77,44360902255625;-81,30841121495288;-77,19869706840377;-77,27272727272714;-80,19801980197987;-57,36434108527184;-77,98742138364759;-67,47967479674847;-76,74418604651149;-80,32786885245868;-80,8306709265172;-71,63120567375901;-76,02739726027391;-77,63578274760366;-79,59183673469359;-78,57142857142834;-79,23875432525924;-81,07255520504694;-83,44370860927101;-73,24414715719074;-70,58823529411784;-79,228486646884;-80,06644518272392;-78,18181818181799;-79,52218430034101;-78,72340425531891;-75,35211267605634;-79,38144329896879;-79,38144329896879;-79,23875432525924;-81,24999999999962;-70,49180327868872;-75,9450171821305;-79,16666666666639;-79,522184300341;-78,57142857142834;-73,88059701492548;-79,522184300341;-78,3393501805052;-79,66101694915224;-80,32786885245868;-81,70731707317032;-75,26501766784453;-80,51948051948017;-79,79797979797948;-76,82119205297998;-70,71129707113005;-79,93311036789265;-80,26315789473651;-69,11196911196942;-78,49462365591376;-82,1428571428567;-79,52218430034101;-66,10169491525473;-80,70739549839192;-81,19122257053253;-81,42414860681075;-75,17730496453903;-79,66101694915224;-77,2727272727271;-78,49462365591377;-75,77854671280275;-77,49196141479084;-79,86577181208023;-77,77777777777762;-79,86577181208023;-79,66101694915224;-78,02197802197784;-79,7979797979795;-78,10218978102169;-78,64768683273998;-73,68421052631585;-78,94736842105239;-31,14754098360716;-79,23875432525924;-79,93311036789265;-78,72340425531891;-79,86577181208023;-77,35849056603759;-79,66101694915224;-80,5825242718443;-74,35897435897444;-73,85620915032689;-79,1666666666664;-81,48148148148108;-76,89768976897675;-73,78277153558064;-77,94117647058806;-75,30864197530859;-74,44089456869007;-70,47970479704817;-77,85977859778579;-80,39215686274476;-72,12543554006982;-78,26086956521719;-73,38403041825107;-78,02197802197783;-82,40469208211098;-67,32026143790893;-79,59183673469359;-65,07936507936563;-75,35211267605628;-80,45602605863158;-71,92982456140363;-78,26086956521716;-79,86577181208023;-80,45602605863158;-79,86577181208023;-76,74418604651152;-80,89171974522256;-77,49196141479081;-69,23076923076951;-81,8181818181814;-75,35211267605628;-77,01149425287345;-32,43243243243273;-78,94736842105237;-78,94736842105237;-81,98198198198155;-74,5454545454546;-80,19801980197987;-78,94736842105239;-82,03592814371214;-83,55263157894686;-76,28458498023711;-78,72340425531891;-79,38144329896879;-75,10373443983406;5,26315789473658;-80,51948051948017;-67,97153024911066;-79,65116279069737;-81,48148148148108;-75,60975609756096;-68,30985915493002;-77,5280898876403;-80,06644518272392;-74,91039426523301;-80,95238095238058;-71,1934156378604;-76,74418604651153;-70,95435684647335;-77,3584905660376;-81,07255520504694;-31,147540983606973;-79,3814432989688;-79,66101694915224;-78,87323943661947;-80,1324503311255;-73,78277153558065;-78,87323943661947;-79,38144329896879;-83,71335504885941;-73,18007662835262;-76,83397683397673;-81,19122257053253;-82,26950354609885;-79,38144329896879;-78,94736842105239;-80,19801980197987;-80,95238095238058;-74,45255474452561;-80,26315789473651;-79,76878612716732;-80,39215686274476;-80,1324503311255;-79,99999999999967;-78,1021897810217;-78,41726618705015;-82,1428571428567;-76,19047619047615;-79,23875432525924;-79,66101694915224;-62,585034013606226;-78,26086956521719;-79,23875432525924;-78,8519637462233;-80,8306709265172;-77,7777777777776;-79,93311036789265;-80,26315789473651;-78,7234042553189;-80,7692307692304;-81,24999999999962;-78,57142857142834;-79,66101694915224;-72,97297297297315;-78,3393501805052;-70,58823529411787;-78,02197802197783;-78,87323943661947;-80,95238095238058;-78,79858657243793;-79,52218430034101;-76,4309764309763;-78,87323943661947;-81,53846153846114;-80,70739549839192;-81,01265822784772;-80,06644518272392;-79,86577181208023;-79,23875432525924;-80,39215686274476;-79,23875432525924;-78,64768683273998;-75,26501766784453;-78,87323943661947;-72,69624573378849;-79,45205479452027;-80,8306709265172;-77,3584905660376;-79,02097902097876;-82,19584569732893;-80,5825242718443;-72,78911564625868;-71,83098591549316;-75,86206896551721;-75,26501766784449;-81,65137614678858;-79,59183673469359;-38,181818181818784;-79,66101694915224;-84,4236760124605;-79,38144329896879;-77,09923664122125;-81,53846153846114;-81,59509202453947;-79,45205479452025;-67,15328467153326;-77,94117647058805;-81,01265822784772;-80,39215686274476;-76,66666666666653;-70,39473684210547;-80,19801980197987;-81,76291793313028;-81,19122257053253;-73,78277153558065;-67,03296703296743;-77,6119402985073;-79,31034482758594;-80,7692307692304;-31,27147766323105;-77,18631178707211;-80,8306709265172;-77,56410256410237;-79,93311036789265;-74,5454545454546;-75,26501766784449;-68,75000000000028;-78,05642633228818;-77,6951672862452;-79,522184300341;-80,26315789473651;-62,68656716417967;-79,38144329896879;-79,02097902097876;-83,22147651006662;-77,70700636942657;-27,335640138409094;-74,07407407407418;-80,95238095238058;-79,31034482758592;-77,27272727272714;-76,19047619047609;-78,87323943661947;-79,31034482758592;-78,26086956521719;-81,19122257053253;-78,72340425531891;-61,240310077519936;-80,64516129032222;-79,38144329896879;-79,1666666666664;-80,06644518272392;-79,1666666666664;-81,01265822784772;-55,555555555556;-79,66101694915224;-76,74418604651153;-75,60975609756096;-77,84810126582258;-77,94117647058806;-76,65369649805439;-81,3664596273288;-74,82014388489213;-78,72340425531891;-71,31147540983638;-70,03745318352084;-79,45205479452025;-77,18631178707211;-80,7692307692304;-77,6951672862452;-81,24999999999962;-70,50147492625388;-77,27272727272714;-79,93311036789265;-78,72340425531891;-78,64768683273999;-63,19018404908032;-78,57142857142834;-76,74418604651153;-61,90476190476273;-73,68421052631591;-79,23875432525924;-79,02097902097877;-78,18181818181799;-76,89768976897679;-78,46153846153823;-76,19047619047613;-80,5825242718443;-74,07407407407418;-79,99999999999967;-82,19584569732893;-79,93311036789265;-79,38144329896879;-74,82014388489213;-79,66101694915224;-79,23875432525924;-77,6119402985073;-78,72340425531891;-80,26315789473651;-78,65853658536561;-79,23875432525924;-78,49462365591376;-71,92982456140363;-75,86206896551721;-79,59183673469359;-80,51948051948017;-77,04918032786873;-80,5825242718443;-76,65369649805439;-47,565543071161855;-77,18631178707211;-80,70739549839192;-79,72972972972941;-79,93311036789265;-80,8306709265172;-80,26315789473651;-77,01149425287345;-81,98198198198155;-79,23875432525925;-76,35135135135128;-79,094076655052;-77,70700636942657;-79,99999999999967;-75,35211267605634;-81,48148148148108;-55,631399317406924;-77,01149425287345;-78,91566265060214;-82,39436619718265;-82,03592814371214;-79,522184300341;-68,7500000000003;-59,70695970696027;-80,70739549839192;-79,522184300341;-74,91039426523297;-78,26086956521719;-69,38775510204107;-47,73519163763141;-81,24999999999962;-76,56249999999991;-75,80645161290317;-73,94136807817598;-80,45602605863158;-77,09923664122125;-80,51948051948017;-79,23875432525924;-79,02097902097876;-81,24999999999962;-79,66101694915224;-78,49462365591377;-79,52218430034101;-61,403508771930376;-78,64768683273996;-76,74418604651153;-81,53846153846114;-78,33935018050519;-77,35849056603759;-79,7979797979795;-76,2845849802371;-79,99999999999967;-82,90598290598243;-80,19801980197987;-72,60273972602747;-79,02097902097876;-81,98198198198156;-78,57142857142834;-72,30769230769242;-80,64516129032222;-75,43859649122803;-80,06644518272392;-76,2845849802371;-80,5825242718443;-65,11627906976801;-58,646616541353865;-85,02994011975989;-79,52218430034101;-72,78911564625858;-80,26315789473651;-80,70739549839192;-76,56249999999991;-80,19801980197987;-78,57142857142834;-78,72340425531891;-79,23875432525924;-79,67479674796719;-78,1021897810217;-81,65137614678858;-75,70850202429149;-81,07255520504694;-77,77777777777762;-80,5825242718443;-77,98742138364759;-82,03592814371214;-77,41935483870952;-68,4542586750792;-78,94736842105237;-69,58174904943007;-73,58490566037749;-76,65369649805439;-79,094076655052;-72,76264591439708;-77,6119402985073;-68,99224806201588;-79,7979797979795;-78,49462365591376;-77,94117647058805;-80,95238095238058;-83,22147651006662;-79,31034482758592;-77,01149425287345;-76,19047619047613;-78,41726618705015;-77,94117647058806;-77,98742138364759;-77,35849056603759;-81,42414860681075;-84,45595854922225;-79,86577181208023;-78,57142857142834;-77,77777777777762;-79,02097902097876;-75,52447552447552;-78,64768683273998;-80,32786885245868;-79,7979797979795;-78,64768683273996;-72,88135593220352;-71,24600638977651;-77,7777777777776;-79,45205479452027;-65,29968454258736;-77,90055248618764;-79,7979797979795;-80,7692307692304;-81,19122257053253;-36,758893280633224;-80,19801980197987;-77,8597785977858;-78,3393501805052;-73,58490566037749;-78,26086956521719;-81,24999999999962;-67,53246753246796;-79,38144329896879;-80,1324503311255;-77,27272727272714;-79,02097902097876;-65,90909090909138;-80,5825242718443;-76,37795275590544;-60,000000000000554;-75,35211267605634;-77,85977859778579;-78,02197802197783;-80,64516129032222;-76,2711864406779;-80,8306709265172;-79,1666666666664;-81,24999999999962;-75,9036144578313;-56,08108108108149;-72,6562500000002;-78,10218978102169;-62,962962962963516;-62,19931271477714;-79,1666666666664;-74,35897435897441;-80,45602605863158;-78,41726618705015;-78,64768683273998;-75,08896797153028;-79,66101694915224;-79,02097902097876;-75,10373443983406;-62,585034013606105;-79,1666666666664;-77,27272727272712;-75,60975609756092;-75,60975609756096;-80,7692307692304;-77,8597785977858;-79,31034482758592;-74,63768115942028;-78,18181818181799;-81,68498168498128;-77,70700636942657;-82,19584569732893;-76,09561752988043;-76,56249999999991;-79,99999999999967;-66,66666666666717;-73,85620915032685;-79,86577181208023;-74,7292418772563;-80,45602605863158;-76,9736842105262;-74,26470588235298;-79,99999999999967;-78,3393501805052;-80,5825242718443;-80,26315789473651;-78,87323943661947;-79,66101694915224;-81,13207547169773;-70,4641350210974;-80,19801980197987;-79,31034482758592;-71,06109324758874;-78,79858657243793;-76,10921501706478;-76,2845849802371;-50,000000000000796;-33,60995850622468;-55,882352941177196;-79,86577181208023;-77,77777777777762;-74,07407407407413;-75,08896797153022;-80,89171974522256;-78,18181818181797;-82,19584569732893;-79,23875432525924;-79,45205479452027;-75,17730496453903;-79,7979797979795;-75,69444444444443;-78,79858657243793;-77,18631178707213;-78,57142857142836;-65,95744680851121;-78,52760736196295;-80,7162534435258;-78,41726618705015;-77,77777777777759;-73,97769516728634;-81,24999999999962;-80,06644518272392;-79,66101694915224;-81,53846153846114;-71,22302158273398;-80,89171974522256;-79,1666666666664;-79,094076655052;-77,6951672862452;-81,70731707317032;-78,79858657243793;-81,34328358208916;-79,66101694915224;-71,7314487632511;-73,18007662835265;-79,86577181208023;-73,15436241610749;-77,04918032786868;-79,31034482758592;-72,44094488188998;-76,9230769230768;-78,94736842105239;-79,1666666666664;-82,45614035087674;-78,10218978102169;-73,88059701492548;-81,19122257053253;-78,94736842105237;-81,59509202453947;-58,188153310105214;-78,02197802197783;-80,39215686274476;-80,7692307692304;-72,97297297297314;-72,31833910034612;-52,72727272727325;-77,8597785977858;-79,93311036789265;-79,59183673469359;-79,66101694915224;-78,18181818181799;-77,27272727272714;-80,5825242718443;-81,13207547169773;-66,94214876033105;-77,69516728624518;-55,882352941177196;-78,02197802197783;-79,93311036789265;-79,72972972972941;-79,93311036789265;-77,01149425287345;-80,64516129032222;-79,31034482758592;-79,93311036789265;-76,56249999999993;-80,39215686274476;-78,94736842105239;-78,3393501805052;-78,3393501805052;-80,32786885245868;-75,10373443983406;-78,64768683273998;-77,44360902255625;-78,3393501805052;-79,99999999999967;-81,98198198198156;-77,8597785977858;-79,3510324483773;-68,15286624203861;-76,51006711409384;-81,01265822784772;-79,31034482758594;-79,23875432525924;-80,89171974522256;-75,51020408163265;-75,08896797153022;-71,73144876325101;-69,92481203007544;-71,54471544715469;-77,8597785977858;-50,81967213114826;-78,02197802197783;-79,38144329896879;-75,8064516129032;-75,94501718213051;-76,2845849802371;-80,06644518272392;-66,1016949152548;-80,45602605863158;-79,7979797979795;-79,99999999999967;-80,70739549839192;-81,3664596273288;-80,1324503311255;-80,06644518272392;-78,72340425531891;-77,94117647058805;-79,23875432525924;-78,79858657243793;-81,98198198198156;-82,5783972125431;-79,86577181208023;-61,78343949044636;-78,94736842105237;-79,7979797979795;-75,70850202429148;-83,92282958199304;-76,27118644067785;-78,79858657243793;-82,51748251748205;-82,08955223880554;-77,8597785977858;-81,24999999999962;-79,72972972972941;-80,39215686274476;-79,66101694915224;-80,06644518272392;-78,3393501805052;-77,6951672862452;-78,41726618705015;-81,01265822784772;-79,1666666666664;-63,89891696750976;-76,82119205298002;-76,02739726027393;-80,51948051948017;-80,19801980197987;-80,95238095238058;-79,094076655052;-79,45205479452027;-77,70700636942657;-80,51948051948017;-78,79858657243791;-77,41935483870951;-81,30841121495288;-47,3684210526324;-79,93311036789265;-81,76291793313028;-79,094076655052;-79,522184300341;-71,92982456140363;-80,51948051948017;-80,95238095238058;-80,70739549839192;-65,39792387543301;-78,1021897810217;-79,094076655052;-77,35849056603759;-80,7692307692304;-76,10921501706478;-79,59183673469359;-79,99999999999967;-79,16666666666639;-79,93311036789265;-75,10373443983406;-82,5783972125431;-79,522184300341;-72,97297297297315;-74,2489270386267;-43,661971830986715;-80,19801980197987;-79,66101694915224;-78,1021897810217;-78,1021897810217;-71,09826589595393;-79,45205479452025;-79,72972972972943;-82,03592814371214;-75,38461538461532;-76,10921501706477;-79,38144329896879;-81,98198198198155;-79,31034482758592;-81,48148148148108;-74,7292418772563;-78,3393501805052;-76,02739726027389;-77,84810126582258;-77,61194029850729;-73,58490566037749;-79,02097902097876;-78,26086956521719;-82,08955223880554;-78,10218978102169;-68,94409937888229;-80,7692307692304;-72,88135593220352;-75,77854671280274;-76,60818713450283;-79,72972972972941;-79,66101694915224;-78,49462365591377;-67,87148594377551;-74,26470588235303;-70,96774193548407;-79,7979797979795;-63,45514950166179;-78,72340425531891;-75,52447552447552;-77,3584905660376;-79,7979797979795;-77,27272727272714;-79,31034482758592;-68,42105263157926;-76,35135135135127;-78,94736842105239;-79,7979797979795;-76,10921501706478
